seed,class_mean,class_q50,class_q90,class_q95,class_q99,class_max,class_zero_frac,class_var_mean,at_risk_share_total,top5_share_students,student_zero_frac,control_days_total,control_activation_count,control_day_frac,trigger_day_frac,incidents_mean_control_on,incidents_mean_control_off,trigger_day_mean_incidents,next_day_after_trigger_mean_incidents,mean_drop_after_trigger
3,5.1194444444444445,2.0,12.100000000000023,23.05000000000001,41.150000000000375,102.0,0.2611111111111111,17.645251096900566,0.7921866521975041,0.7373846988605535,0.23,84,42,0.9333333333333333,0.4666666666666667,17.702380952380953,59.333333333333336,33.57142857142857,18.071428571428573,15.499999999999996
3,5.1194444444444445,2.0,12.100000000000023,23.05000000000001,41.150000000000375,102.0,0.2611111111111111,17.645251096900566,0.7921866521975041,0.7373846988605535,0.23,84,42,0.9333333333333333,0.4666666666666667,17.702380952380953,59.333333333333336,33.57142857142857,18.071428571428573,15.499999999999996
3,5.1194444444444445,2.0,12.100000000000023,23.05000000000001,41.150000000000375,102.0,0.2611111111111111,17.645251096900566,0.7921866521975041,0.7373846988605535,0.23,84,42,0.9333333333333333,0.4666666666666667,17.702380952380953,59.333333333333336,33.57142857142857,18.071428571428573,15.499999999999996
3,5.1194444444444445,2.0,12.100000000000023,23.05000000000001,41.150000000000375,102.0,0.2611111111111111,17.645251096900566,0.7921866521975041,0.7373846988605535,0.23,84,42,0.9333333333333333,0.4666666666666667,17.702380952380953,59.333333333333336,33.57142857142857,18.071428571428573,15.499999999999996
3,5.1194444444444445,2.0,12.100000000000023,23.05000000000001,41.150000000000375,102.0,0.2611111111111111,17.645251096900566,0.7921866521975041,0.7373846988605535,0.23,84,42,0.9333333333333333,0.4666666666666667,17.702380952380953,59.333333333333336,33.57142857142857,18.071428571428573,15.499999999999996
3,5.1194444444444445,2.0,12.100000000000023,23.05000000000001,41.150000000000375,102.0,0.2611111111111111,17.645251096900566,0.7921866521975041,0.7373846988605535,0.23,84,42,0.9333333333333333,0.4666666666666667,17.702380952380953,59.333333333333336,33.57142857142857,18.071428571428573,15.499999999999996
4,3.1305555555555555,2.0,8.0,11.0,23.82000000000005,28.0,0.33055555555555555,6.161626622309333,0.6441881100266194,0.49157054125998223,0.23,70,31,0.7777777777777778,0.34444444444444444,11.928571428571429,14.6,22.766666666666666,13.6,9.166666666666666
4,3.1305555555555555,2.0,8.0,11.0,23.82000000000005,28.0,0.33055555555555555,6.161626622309333,0.6441881100266194,0.49157054125998223,0.23,70,31,0.7777777777777778,0.34444444444444444,11.928571428571429,14.6,22.766666666666666,13.6,9.166666666666666
4,3.1305555555555555,2.0,8.0,11.0,23.82000000000005,28.0,0.33055555555555555,6.161626622309333,0.6441881100266194,0.49157054125998223,0.23,70,31,0.7777777777777778,0.34444444444444444,11.928571428571429,14.6,22.766666666666666,13.6,9.166666666666666
4,3.1305555555555555,2.0,8.0,11.0,23.82000000000005,28.0,0.33055555555555555,6.161626622309333,0.6441881100266194,0.49157054125998223,0.23,70,31,0.7777777777777778,0.34444444444444444,11.928571428571429,14.6,22.766666666666666,13.6,9.166666666666666
4,3.1305555555555555,2.0,8.0,11.0,23.82000000000005,28.0,0.33055555555555555,6.161626622309333,0.6441881100266194,0.49157054125998223,0.23,70,31,0.7777777777777778,0.34444444444444444,11.928571428571429,14.6,22.766666666666666,13.6,9.166666666666666
4,3.1305555555555555,2.0,8.0,11.0,23.82000000000005,28.0,0.33055555555555555,6.161626622309333,0.6441881100266194,0.49157054125998223,0.23,70,31,0.7777777777777778,0.34444444444444444,11.928571428571429,14.6,22.766666666666666,13.6,9.166666666666666
4,3.1305555555555555,2.0,8.0,11.0,23.82000000000005,28.0,0.33055555555555555,6.161626622309333,0.6441881100266194,0.49157054125998223,0.23,70,31,0.7777777777777778,0.34444444444444444,11.928571428571429,14.6,22.766666666666666,13.6,9.166666666666666
4,3.1305555555555555,2.0,8.0,11.0,23.82000000000005,28.0,0.33055555555555555,6.161626622309333,0.6441881100266194,0.49157054125998223,0.23,70,31,0.7777777777777778,0.34444444444444444,11.928571428571429,14.6,22.766666666666666,13.6,9.166666666666666
4,3.1305555555555555,2.0,8.0,11.0,23.82000000000005,28.0,0.33055555555555555,6.161626622309333,0.6441881100266194,0.49157054125998223,0.23,70,31,0.7777777777777778,0.34444444444444444,11.928571428571429,14.6,22.766666666666666,13.6,9.166666666666666
4,3.1305555555555555,2.0,8.0,11.0,23.82000000000005,28.0,0.33055555555555555,6.161626622309333,0.6441881100266194,0.49157054125998223,0.23,70,31,0.7777777777777778,0.34444444444444444,11.928571428571429,14.6,22.766666666666666,13.6,9.166666666666666
4,3.1305555555555555,2.0,8.0,11.0,23.82000000000005,28.0,0.33055555555555555,6.161626622309333,0.6441881100266194,0.49157054125998223,0.23,70,31,0.7777777777777778,0.34444444444444444,11.928571428571429,14.6,22.766666666666666,13.6,9.166666666666666
4,3.1305555555555555,2.0,8.0,11.0,23.82000000000005,28.0,0.33055555555555555,6.161626622309333,0.6441881100266194,0.49157054125998223,0.23,70,31,0.7777777777777778,0.34444444444444444,11.928571428571429,14.6,22.766666666666666,13.6,9.166666666666666
4,3.1305555555555555,2.0,8.0,11.0,23.82000000000005,28.0,0.33055555555555555,6.161626622309333,0.6441881100266194,0.49157054125998223,0.23,70,31,0.7777777777777778,0.34444444444444444,11.928571428571429,14.6,22.766666666666666,13.6,9.166666666666666
4,3.1305555555555555,2.0,8.0,11.0,23.82000000000005,28.0,0.33055555555555555,6.161626622309333,0.6441881100266194,0.49157054125998223,0.23,70,31,0.7777777777777778,0.34444444444444444,11.928571428571429,14.6,22.766666666666666,13.6,9.166666666666666
4,3.1305555555555555,2.0,8.0,11.0,23.82000000000005,28.0,0.33055555555555555,6.161626622309333,0.6441881100266194,0.49157054125998223,0.23,70,31,0.7777777777777778,0.34444444444444444,11.928571428571429,14.6,22.766666666666666,13.6,9.166666666666666
4,3.1305555555555555,2.0,8.0,11.0,23.82000000000005,28.0,0.33055555555555555,6.161626622309333,0.6441881100266194,0.49157054125998223,0.23,70,31,0.7777777777777778,0.34444444444444444,11.928571428571429,14.6,22.766666666666666,13.6,9.166666666666666
